subject_id,bedtime_mssd,TST,midpoint_sleep,cum_gpa,term_gpa,frac_nights_with_data,cohort
PID049,11.4802947845805,400.25,536.6875,3.3965512413793104,3.563636,0.2857142857142857,uw1
PID010,0.17741180555555555,361.80952380952385,289.90476190476187,3.9230765,4.0,0.75,uw1
PID191,0.5100522024081695,388.96428571428567,384.32142857142856,3.299999586206897,3.4,1.0,uw1
PID181,1.4326826388888894,368.66666666666674,537.6666666666666,2.8999996,3.266666,0.75,uw1
PID154,0.08366174768518518,402.28,404.64,3.3499995000000005,3.76923,0.8928571428571429,uw1
PID099,0.12926355555555555,400.0384615384616,385.3846153846154,3.5906243125,3.3666660000000004,0.9285714285714286,uw1
PID022,0.12867822222222222,494.3846153846154,305.17307692307685,3.15185137037037,3.1,0.9285714285714286,uw1
PID002,0.4222444444444444,587.6666666666666,380.33333333333326,3.3214280357142862,3.833333,0.21428571428571427,uw1
PID199,0.1539606953892668,437.1363636363636,318.3863636363636,3.08,3.633333,0.7857142857142857,uw1
PID169,0.028515470202713007,471.32142857142856,303.80357142857144,3.54374946875,3.517647,1.0,uw1
PID076,0.044577991452991454,434.33333333333326,351.6296296296296,3.6862065517241382,3.335714,0.9642857142857144,uw1
PID138,1.4946778549382718,386.07692307692315,540.0769230769231,3.7730765,3.866666,0.4642857142857143,uw1
PID144,0.14154854442920287,335.17857142857144,365.32142857142856,3.3559998399999995,2.871428,1.0,uw1
PID136,0.04995122694711172,458.0,363.46428571428567,3.7,3.933333,1.0,uw1
PID118,0.18648760330578512,387.0434782608696,298.9782608695652,3.4399998500000004,3.5,0.8214285714285714,uw1
PID087,0.07457590306355738,408.75,297.39285714285717,3.7499996428571434,3.875,1.0,uw1
PID149,0.11319882639841487,369.28571428571433,329.5357142857143,2.7,3.0,1.0,uw1
PID193,0.18381780078895466,374.4444444444445,381.4259259259259,3.910714142857143,3.8,0.9642857142857144,uw1
PID201,0.138447265625,391.35294117647067,396.6176470588235,2.7384611538461536,2.35,0.6071428571428571,uw1
PID054,1.4693145833333332,399.5238095238095,573.5714285714286,3.082757931034483,2.477777,0.75,uw1
PID019,0.09267431972789117,411.26666666666665,349.53333333333336,3.265517103448276,3.1,0.5357142857142857,uw1
PID008,0.5530169753086419,456.72,364.8,3.5999996000000003,3.127777,0.8928571428571429,uw1
PID116,0.942780612244898,423.4666666666666,320.93333333333334,3.675,3.538461,0.5357142857142857,uw1
PID153,0.054510364273738766,393.1071428571428,319.625,3.579999833333333,3.966666000000001,1.0,uw1
PID006,0.13819822222222222,406.8846153846154,358.8653846153846,3.426666266666666,3.476923,0.9285714285714286,uw1
PID034,0.20659297052154196,389.0,300.46666666666664,3.7407404814814815,3.478571,0.5357142857142857,uw1
PID159,0.4674786324786325,287.85714285714283,456.4285714285714,3.4214282857142857,2.91875,0.5,uw1
PID098,0.8892062947721384,407.32142857142856,558.7142857142857,3.370967741935484,3.966666000000001,1.0,uw1
PID175,0.10102728242645938,413.6785714285714,376.91071428571433,3.7499995,3.744444,1.0,uw1
PID130,0.04155807041609511,511.6071428571428,264.4642857142857,3.916666,3.9,1.0,uw1
PID030,0.6026232741617357,438.7037037037037,405.5555555555555,3.33571375,3.933333,0.9642857142857144,uw1
PID061,0.04536865569272976,477.89473684210526,331.3157894736842,3.8681817727272727,3.65,0.6785714285714286,uw1
PID115,12.928422222222224,380.16666666666674,724.6666666666665,3.4156245000000003,3.233333,0.21428571428571427,uw1
PID074,0.08083662064431295,432.18518518518516,478.0925925925926,3.6999995,3.623076,0.9642857142857144,uw1
PID032,0.06215096784026825,405.21428571428567,363.25,3.17999955,3.5,1.0,uw1
PID042,0.0957975156226185,425.46428571428567,334.05357142857144,3.799999863636364,3.95,1.0,uw1
PID195,1.2341553287981861,404.375,327.1875,2.6086952173913045,2.866666,0.2857142857142857,uw1
PID120,0.05855814662399025,408.0,400.57142857142856,2.611110666666667,3.464285,1.0,uw1
PID202,20.849224965706448,393.5,647.75,3.886206586206897,3.866666,0.35714285714285715,uw1
PID205,0.0729733727810651,475.2962962962963,307.22222222222223,3.7999995,3.766666,0.9642857142857144,uw1
PID084,0.23578074988568815,377.53571428571433,423.5178571428572,3.7839995600000007,3.753846,1.0,uw1
PID127,0.18422444444444444,359.23076923076917,345.73076923076917,3.621739,3.592307,0.9285714285714286,uw1
PID075,0.07989864349946654,487.46428571428567,305.94642857142856,3.82,3.66923,1.0,uw1
PID037,0.048181298582533165,434.0,343.32142857142856,3.6999995,3.192857,1.0,uw1
PID013,1.1184153163580246,404.8,406.08,3.5928564642857146,3.5333330000000003,0.8928571428571429,uw1
PID044,0.3970484141986978,469.5,473.89583333333326,3.1264705294117654,2.728571,0.8571428571428571,uw1
PID015,0.06490397805212621,493.57142857142856,260.2142857142857,3.746153846153846,3.9,1.0,uw1
PID186,0.12916838134430728,419.4736842105263,373.26315789473676,3.9258061290322575,3.888888,0.6785714285714286,uw1
PID038,0.14770929516774392,433.25,417.525,3.8833330000000004,3.9,0.7142857142857143,uw1
PID183,0.4664395555555556,353.65384615384613,476.26923076923083,3.8806451612903214,4.0,0.9285714285714286,uw1
PID113,0.13194825483920133,355.82142857142856,409.28571428571433,3.3799998,3.5,1.0,uw1
PID180,0.07332222222222222,447.8846153846154,315.09615384615387,2.63793051724138,3.483333,0.9285714285714286,uw1
PID014,0.04482815119646395,518.5714285714286,342.9107142857143,3.5333330000000003,3.9,1.0,uw1
PID060,0.21072168876695627,388.1785714285714,372.8571428571428,3.6291663333333335,3.4666660000000005,1.0,uw1
PID045,0.12703484549638394,348.96296296296305,330.7962962962963,3.96,3.766666,0.9642857142857144,uw1
PID137,0.23569238987508215,392.85185185185196,390.4444444444445,3.659999800000001,3.5333330000000003,0.9642857142857144,uw1
PID078,0.061395463510848125,408.5555555555555,397.16666666666674,3.499999666666666,3.4666660000000005,0.9642857142857144,uw1
PID110,0.20028932997269486,397.125,487.58333333333326,3.33749975,3.538461,0.8571428571428571,uw1
PID023,0.06874104557232129,444.8928571428572,314.6607142857143,2.915384,2.933333,1.0,uw1
PID012,0.09963085486242386,370.5,390.20833333333326,3.555172068965517,3.56923,0.8571428571428571,uw1
PID150,1.2089147153351698,368.0434782608696,382.63043478260875,2.8999996,3.15,0.8214285714285714,uw1
PID095,0.07627333333333333,496.8461538461538,300.01923076923083,3.9041665,3.9,0.9285714285714286,uw1
PID141,0.14299913194444444,451.84,316.18,3.3333325555555557,2.5333330000000003,0.8928571428571429,uw1
PID155,0.09891022709952753,406.71428571428567,398.9285714285714,3.9137928620689655,3.952941000000001,1.0,uw1
PID188,0.06948140527358634,435.1785714285714,319.7857142857143,3.645454393939394,3.83125,1.0,uw1
PID033,0.11014365188233502,396.5,410.7678571428572,2.566666,2.992307,1.0,uw1
PID057,0.05945074564167192,438.75,370.5625,3.2,3.038461,0.8571428571428571,uw1
PID146,0.3245233399079553,392.51851851851853,359.1296296296296,3.955172,3.964285,0.9642857142857144,uw1
PID047,0.12694025301021186,337.39285714285717,437.75,3.866666500000001,3.566666000000001,1.0,uw1
PID035,0.30746951684194485,441.03571428571433,345.0,3.5322579032258066,3.6,1.0,uw1
PID055,2.1725147928994084,255.3703703703704,560.9814814814815,3.3464281785714283,2.5,0.9642857142857144,uw1
PID156,1.5522858558146626,346.71428571428567,435.2678571428572,3.60937496875,3.441176,1.0,uw1
PID140,0.07059594573997867,441.9285714285714,373.53571428571433,3.8033330000000003,3.944444,1.0,uw1
PID028,0.0692687852461515,439.21428571428567,326.69642857142856,3.744827034482759,3.838461,1.0,uw1
PID004,0.11731555555555555,447.5,372.3461538461538,3.7666665,3.5,0.9285714285714286,uw1
PID090,0.06746597222222223,422.66666666666674,285.54761904761904,3.4344820689655173,3.483333,0.75,uw1
PID089,0.2005823356437723,398.91666666666674,340.4166666666667,3.375,2.26923,0.8571428571428571,uw1
PID198,1.333217401285583,435.4347826086956,433.9782608695652,3.1999995,2.9,0.8214285714285714,uw1
PID064,0.43957217605417054,442.0,404.05,3.8166665,3.933333,0.7142857142857143,uw1
PID165,0.2523456790123457,436.36,355.94,3.7258061290322586,3.733333,0.8928571428571429,uw1
PID132,0.08912627648224357,430.4285714285714,319.64285714285717,2.331817363636364,3.446153,1.0,uw1
PID097,0.06210798816568047,389.7407407407408,355.7407407407408,3.6931029310344825,3.5333330000000003,0.9642857142857144,uw1
PID093,5.344766666666667,485.16666666666674,497.0,3.856521391304348,3.95,0.21428571428571427,uw1
PID024,0.062415790275872574,382.1785714285714,477.28571428571433,3.4518515555555562,3.8,1.0,uw1
PID184,0.6090900777320529,388.78571428571433,367.3571428571428,3.8799996,3.666666,1.0,uw1
PID172,0.07542933333333332,407.1538461538461,387.26923076923083,3.727272272727273,3.6,0.9285714285714286,uw1
PID391,0.053640285996055234,401.03703703703695,340.7407407407408,3.788181818181818,3.91,0.9642857142857144,uw2
PID454,0.15792866941015088,365.0,374.25,3.25,3.27,1.0,uw2
PID549,0.1747965976331361,403.4444444444445,337.4074074074074,3.324347826086957,3.46,0.9642857142857144,uw2
PID538,0.03242112482853224,402.96428571428567,294.80357142857144,3.552758620689655,3.27,1.0,uw2
PID442,0.023350099070263683,387.46428571428567,338.23214285714283,3.6734482758620692,4.0,1.0,uw2
PID471,0.0800245949074074,402.6,384.86,3.800454545454545,3.25,0.8928571428571429,uw2
PID433,0.11456713915561652,438.8928571428572,379.1785714285714,3.5344444444444445,3.72,1.0,uw2
PID376,0.04473136716963877,363.28571428571433,341.39285714285717,3.267272727272728,3.84,1.0,uw2
PID348,0.11720545648529188,456.0,247.07142857142856,3.078888888888889,3.35,1.0,uw2
PID547,0.101952,369.26923076923083,322.32692307692315,3.1392592592592585,3.14,0.9285714285714286,uw2
PID386,0.07230709876543209,372.28571428571433,372.28571428571433,3.9174193548387097,4.0,0.25,uw2
PID347,0.07504762993446121,418.53571428571433,327.35714285714283,3.8168965517241378,3.67,1.0,uw2
PID378,0.05261957593688363,456.0,307.1296296296296,3.88,3.78,0.9642857142857144,uw2
PID354,0.12517463839579224,371.22222222222223,294.1851851851852,3.823235294117648,3.95,0.9642857142857144,uw2
PID340,0.07507777777777777,478.16666666666674,369.41666666666674,2.865,3.51,0.21428571428571427,uw2
PID509,0.14813290656912054,349.57142857142856,354.875,3.635,3.83,1.0,uw2
PID339,0.05199868507560815,485.1481481481482,330.1481481481481,3.702,3.79,0.9642857142857144,uw2
PID415,0.10286998933089468,360.75,374.96428571428567,2.2063636363636365,2.54,1.0,uw2
PID406,0.16291609510745314,395.3571428571428,373.9821428571428,3.7,3.32,1.0,uw2
PID373,0.0610137245233399,409.48148148148147,308.4444444444445,3.155454545454545,3.41,0.9642857142857144,uw2
PID405,0.11600403901844232,388.8928571428572,345.0,3.240625,3.59,1.0,uw2
PID496,0.02180440135426285,507.1,322.1,3.7075,3.1,0.7142857142857143,uw2
PID511,0.2042805555555556,410.57142857142856,400.59523809523813,3.8625925925925917,3.8,0.75,uw2
PID534,0.0690911111111111,393.42307692307685,364.1923076923077,3.0527272727272727,3.0,0.9285714285714286,uw2
PID481,0.18982091144642585,425.78571428571433,350.58928571428567,3.735,3.4,1.0,uw2
PID366,0.0834278155706727,486.6363636363636,328.3863636363636,3.0975,3.3,0.7857142857142857,uw2
PID546,0.05587866666666667,414.6153846153846,348.5576923076923,3.6706896551724135,3.62,0.9285714285714286,uw2
PID526,0.01954427678707514,409.75,407.5178571428572,3.26,3.52,1.0,uw2
PID440,0.017128486511202558,438.46428571428567,313.67857142857144,3.818,3.63,1.0,uw2
PID328,0.12379172382258803,349.57142857142856,346.1071428571428,3.8359090909090914,3.85,1.0,uw2
PID500,0.19974681712962966,447.56,400.04,3.4136,3.47,0.8928571428571429,uw2
PID472,0.1362341868617589,404.3928571428572,332.125,2.99625,1.8,1.0,uw2
PID490,0.1118571864045115,459.6071428571428,352.67857142857144,2.998,3.4,1.0,uw2
PID365,0.5065660722450845,387.9285714285714,456.5,2.9471428571428566,3.33,1.0,uw2
PID355,0.01847774729461972,323.42857142857144,340.625,3.57,3.63,1.0,uw2
PID388,0.0360966316110349,402.32142857142856,356.2678571428572,3.7586206896551726,3.43,1.0,uw2
PID369,0.039382807363576584,437.18518518518516,347.6481481481481,3.803333333333333,3.76,0.9642857142857144,uw2
PID559,0.09362901996646852,399.1071428571428,446.2321428571428,3.680625,3.17,1.0,uw2
PID456,0.03909083981100442,466.96428571428567,312.48214285714283,3.925454545454545,4.0,1.0,uw2
PID470,0.6326014109347442,405.2272727272728,392.34090909090907,2.9855,1.55,0.7857142857142857,uw2
PID506,0.5716087278106509,352.81481481481484,419.33333333333326,3.657272727272728,3.3,0.9642857142857144,uw2
PID443,0.03969974089315653,383.71428571428567,383.41071428571433,2.9613636363636364,3.45,1.0,uw2
PID505,0.106986739826246,461.07142857142856,296.625,4.0,4.0,1.0,uw2
PID351,0.07112901996646853,432.9285714285714,415.69642857142856,3.405,3.04,1.0,uw2
PID485,0.29943142361111114,367.4444444444445,344.11111111111114,2.9,3.0,0.32142857142857145,uw2
PID448,0.5771906666666667,417.8846153846154,514.0,4.0,3.97,0.9285714285714286,uw2
PID360,1.1736762688614542,349.3928571428572,423.46428571428567,2.98,3.07,1.0,uw2
PID541,0.3584320225575369,382.75,504.28571428571433,3.1544827586206887,3.28,1.0,uw2
PID550,0.12333638164913885,399.1071428571428,366.6785714285714,3.553214285714286,3.54,1.0,uw2
PID432,1.1222518080210389,371.57142857142856,442.0,3.2525,3.93,0.5,uw2
PID489,0.057797090729783035,466.2592592592592,327.0555555555556,3.46,3.37,0.9642857142857144,uw2
PID323,0.4758144297416509,406.45833333333326,464.83333333333326,2.958275862068965,2.8,0.8571428571428571,uw2
PID424,0.09644833104709648,480.6071428571428,327.4642857142857,3.140833333333333,2.8,1.0,uw2
PID524,0.150336457857034,391.8928571428572,375.8035714285714,3.875555555555556,3.87,1.0,uw2
PID380,0.1857208888888889,412.76923076923083,322.13461538461536,3.259655172413793,3.23,0.9285714285714286,uw2
PID392,0.05193377533912513,359.3928571428572,395.44642857142856,3.720645161290322,3.77,1.0,uw2
PID491,0.3415333333333333,337.5,447.96875,3.4087500000000004,3.11,0.5714285714285714,uw2
PID525,0.6333937376725838,335.25925925925924,528.3333333333334,1.5876923076923075,0.35,0.9642857142857144,uw2
PID304,0.3702006944444445,362.28571428571433,319.59523809523813,2.9484000000000004,2.64,0.75,uw2
PID394,0.0712665752171925,462.4285714285714,299.82142857142856,3.71,3.45,1.0,uw2
PID561,0.16862133333333335,445.26923076923083,382.5576923076923,3.5353125,2.97,0.9285714285714286,uw2
PID521,0.1724692212988612,386.2,337.9,3.4560000000000004,3.15,0.7142857142857143,uw2
PID352,0.1108371913580247,402.12,544.1,3.688928571428572,3.89,0.8928571428571429,uw2
PID503,0.13315212031558185,402.9259259259259,305.4814814814815,3.4922580645161285,2.94,0.9642857142857144,uw2
PID523,0.22167162017985065,392.78571428571433,285.73214285714283,3.385,2.77,1.0,uw2
PID466,0.03017756439567139,385.03571428571433,314.7857142857143,3.8020833333333335,3.85,1.0,uw2
PID434,0.40726996527777776,438.0,402.16666666666674,3.563214285714285,4.0,0.32142857142857145,uw2
PID331,0.016025596877869606,414.39130434782606,385.9782608695652,3.05,3.25,0.8214285714285714,uw2
PID510,0.037504409171075836,368.2272727272728,351.40909090909093,2.8300000000000005,2.67,0.7857142857142857,uw2
PID335,0.07566796220088401,357.21428571428567,412.2321428571428,2.8222222222222224,2.68,1.0,uw2
PID399,0.05338675213675214,433.11111111111114,460.8703703703704,3.730625,3.95,0.9642857142857144,uw2
PID445,0.05351280292638317,397.25,360.3571428571428,3.3481818181818186,3.71,1.0,uw2
PID407,0.1871723090277778,428.8823529411765,404.14705882352933,3.6658620689655175,3.7,0.6071428571428571,uw2
PID404,0.8479380341880342,336.3703703703704,434.66666666666674,2.5389473684210517,1.96,0.9642857142857144,uw2
PID571,0.12857644444444444,435.3461538461538,427.1346153846154,3.625454545454545,3.49,0.9285714285714286,uw2
PID403,0.055881777777777766,508.8846153846154,269.0576923076923,3.5463636363636364,3.46,0.9285714285714286,uw2
PID439,0.0579983996342021,370.6785714285714,367.6071428571428,3.653703703703704,3.3,1.0,uw2
PID372,0.21400415721844293,466.6363636363636,275.1363636363636,3.428333333333333,3.28,0.7857142857142857,uw2
PID421,0.07258001828989483,416.1785714285714,342.125,3.2011111111111115,3.62,1.0,uw2
PID390,3.433156828703704,433.28,493.0,2.4982352941176473,3.83,0.8928571428571429,uw2
PID516,0.05930650815424478,451.07142857142856,306.2142857142857,3.625714285714285,3.54,1.0,uw2
PID517,0.023310185185185184,511.8,392.28,3.24,2.8,0.8928571428571429,uw2
PID552,0.1436582222222222,429.23076923076917,405.0961538461538,3.7139285714285712,3.19,0.9285714285714286,uw2
PID321,0.12100550624589085,413.7407407407408,432.18518518518516,3.0481818181818183,3.67,0.9642857142857144,uw2
PID513,0.04461323302469136,449.56,351.44,3.611,3.09,0.8928571428571429,uw2
PID502,0.13001692828562633,463.1,386.2,3.3,2.87,0.7142857142857143,uw2
PID420,0.06667139256458728,336.0416666666667,328.25,3.1568181818181817,2.9,0.8571428571428571,uw2
PID557,0.2938457429322814,391.9259259259259,368.1481481481482,2.7991304347826085,2.86,0.9642857142857144,uw2
PID542,0.06716735253772291,426.5,468.1785714285714,3.165,3.33,1.0,uw2
PID494,0.10343520268851082,411.5,440.75,3.724117647058824,3.86,0.8571428571428571,uw2
PID320,0.12354372123602896,420.2962962962963,393.1296296296296,3.335,3.63,0.9642857142857144,uw2
PID363,0.1808284023668639,435.6428571428572,308.60714285714283,3.775,3.7,0.5,uw2
PID535,0.12173755787037036,384.6,341.88,3.075,2.46,0.8928571428571429,uw2
PID337,0.08948902606310015,411.6428571428572,445.2321428571428,3.455,2.97,1.0,uw2
PID551,0.9403137777777778,414.76923076923083,426.76923076923083,3.4265517241379317,3.37,0.9285714285714286,uw2
PID467,0.018834400243865262,438.6428571428572,266.75,3.7281818181818185,3.5,1.0,uw2
PID427,0.7335634756657484,194.7826086956522,330.0869565217391,2.947272727272727,1.07,0.8214285714285714,uw2
PID305,0.06082114007011126,434.8571428571428,394.2321428571428,3.775,3.92,1.0,uw2
PID370,0.1319311111111111,366.3846153846154,380.67307692307685,3.315,3.9,0.9285714285714286,uw2
PID457,0.05117832388153749,420.91666666666674,336.0416666666667,3.4821739130434786,3.33,0.8571428571428571,uw2
PID499,0.1268894675925926,413.52,440.96,3.946428571428572,3.93,0.8928571428571429,uw2
PID401,0.04730109739368999,436.9285714285714,413.44642857142856,3.57,3.49,1.0,uw2
PID400,0.5668198445358941,421.78571428571433,441.1785714285714,3.0425,3.53,1.0,uw2
PID435,0.08831777777777779,417.23076923076917,457.8076923076923,3.315,3.53,0.9285714285714286,uw2
PID570,0.05214990138067061,403.48148148148147,427.38888888888886,3.3637037037037034,3.01,0.9642857142857144,uw2
PID562,10.595403645833333,298.3333333333333,584.6666666666666,3.88,3.52,0.32142857142857145,uw2
PID306,0.041045953360768175,421.6428571428572,355.71428571428567,3.865,3.87,1.0,uw2
PID398,0.18755982319768327,446.1785714285714,364.6071428571428,3.1300000000000003,3.0,1.0,uw2
PID564,0.048606222222222224,407.3846153846154,415.01923076923083,3.6010344827586205,3.63,0.9285714285714286,uw2
PID374,0.02630086877000457,533.2142857142857,291.48214285714283,3.938,3.8,1.0,uw2
PID338,0.21717333333333333,412.6153846153846,356.07692307692315,3.6955172413793114,3.84,0.9285714285714286,uw2
PID413,0.7793135904499541,378.9130434782609,463.63043478260875,3.3203703703703704,3.13,0.8214285714285714,uw2
PID313,0.05314128943758573,383.96428571428567,323.30357142857144,2.9200000000000004,3.52,1.0,uw2
PID544,0.09005015432098765,452.56,400.36,3.2237037037037037,3.5,0.8928571428571429,uw2
PID504,1.2015783201840893,335.6296296296296,377.9259259259259,2.850714285714286,2.97,0.9642857142857144,uw2
PID465,0.12599200000000002,432.92307692307685,420.3076923076923,3.3903571428571437,3.37,0.9285714285714286,uw2
PID418,0.10865885416666668,396.64705882352933,407.85294117647067,3.78,3.8,0.6071428571428571,uw2
PID569,0.05735253772290809,388.0,321.65,3.1625,3.71,0.35714285714285715,uw2
PID357,0.012224127419600671,445.6428571428572,258.5892857142857,3.16,3.53,1.0,uw2
PID353,0.11122685185185184,401.88,372.12,2.8278571428571437,3.0,0.8928571428571429,uw2
PID488,0.3764583333333333,357.33333333333326,402.0,3.1493333333333333,2.5,0.32142857142857145,uw2
PID411,0.1741499009297363,336.39285714285717,380.5535714285714,3.03,2.0,1.0,uw2
PID356,0.03784903215973175,428.25,292.10714285714283,3.726206896551724,3.59,1.0,uw2
PID455,0.11494212962962964,373.56,368.72,2.605714285714285,2.57,0.8928571428571429,uw2
PID422,0.13675009645061728,478.52,429.14,2.830833333333333,3.08,0.8928571428571429,uw2
PID325,0.1566720012193263,353.32142857142856,413.69642857142856,3.0109523809523813,3.39,1.0,uw2
PID324,0.09775596877869604,460.1739130434783,424.7826086956522,2.625,3.0,0.8214285714285714,uw2
PID560,0.05146547782350251,509.28571428571433,405.16071428571433,3.1557692307692307,3.47,1.0,uw2
PID307,0.02914933837429112,434.16666666666674,322.625,3.458,3.29,0.8571428571428571,uw2
PID469,0.06860289283366207,388.7407407407408,360.0,3.958857142857143,3.94,0.9642857142857144,uw2
PID567,0.15732048374905516,436.3181818181818,433.77272727272725,3.948275862068965,3.91,0.7857142857142857,uw2
PID364,0.2593934240362812,449.3636363636364,315.54545454545456,3.500967741935484,3.47,0.7857142857142857,uw2
PID543,0.15232357872275568,417.1785714285714,361.07142857142856,2.6170588235294114,3.35,1.0,uw2
PID473,0.12400189020381328,410.11111111111114,280.537037037037,3.6627272727272735,3.35,0.9642857142857144,uw2
PID512,0.029265927977839338,436.25,319.475,3.2958823529411765,3.33,0.7142857142857143,uw2
PID474,0.7538510848126232,350.81481481481484,494.22222222222223,3.092333333333334,2.26,0.9642857142857144,uw2
PID458,0.27830744575936883,451.96296296296305,352.3518518518518,3.2149999999999994,2.99,0.9642857142857144,uw2
PID312,0.04832335643772317,390.04166666666674,335.1041666666667,3.2928125,3.76,0.8571428571428571,uw2
PID385,0.1548869986850756,497.88888888888886,434.03703703703695,3.33,3.59,0.9642857142857144,uw2
